StartDate,EndDate,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Age,Age_classes,Gender,Party_to_vote_for,PoliticalSpectrum_Left,PoliticalSpectrum_Prog,PoliticalSpectrum_Coal,Education,Education_classes,Househol_composition,No_of_cars_in_househol,Type_of_house,Net_income_household,Postal_code,INHABITANTS_postal_cod,unemployment_socia_ass,share_owner_occupied_h,share_rented_house,Area_address_density,Urban_density_class
2021/11/12 18:21,2021/11/12 18:34,822,True,2021/11/12 18:34,R_3oYDcZ7OlbukjUq,51,45-55,Male,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",1,Owner-occupied house,5000 - 5999 Euros,1647,2575,5.048543689,80,20,219,Non-urban (address density of less than 500)
2021/11/12 18:32,2021/11/12 19:26,3244,True,2021/11/12 19:26,R_R1RW9DgiekZ6rPb,68,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,4617,7540,5.039787798,70,30,1135,Moderately urban (address density of 1 000 to 1 500)
2021/11/12 18:36,2021/11/12 18:58,1337,True,2021/11/12 18:58,R_0ffCrVx9G6XjHLb,73,65-75,Male,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3431,8015,10.60511541,50,50,2744,Very highly urban (address density of 2 500 or more)
2021/11/12 19:17,2021/11/12 19:49,1914,True,2021/11/12 19:49,R_01HvlvFHVfXzmnf,74,65-75,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,7553,9830,11.29196338,50,50,2065,Highly urban (address density of 1 500 to 2 500)
2021/11/12 19:53,2021/11/12 20:06,791,True,2021/11/12 20:06,R_dbqn66yPYEuExZ7,74,65-75,Male,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,4254,5750,4.434782609,80,20,619,Little urban (address density of 500 to 1 000)
2021/11/12 21:02,2021/11/12 21:26,1452,True,2021/11/12 21:27,R_1N8JqMChAgodU0G,76,75+,Male,Volt,Centre,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,2583,11490,11.05308964,40,60,3131,Very highly urban (address density of 2 500 or more)
2021/11/12 21:23,2021/11/12 22:11,2920,True,2021/11/12 22:11,R_2U3YxWG9Kl5Hezk,79,75+,Male,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,3882,13150,4.600760456,70,30,939,Little urban (address density of 500 to 1 000)
2021/11/12 21:43,2021/11/12 21:58,937,True,2021/11/12 21:58,R_3KpF4Vlb3HNs9Mg,50,45-55,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Rented house,"10,000 Euros or more",8101,6230,7.142857143,60,40,1053,Moderately urban (address density of 1 000 to 1 500)
2021/11/12 21:46,2021/11/12 22:13,1658,True,2021/11/12 22:13,R_xsfezFgFd0q0sYp,64,55-65,Male,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",2,Owner-occupied house,3000 - 3999 Euros,7642,7100,5.422535211,70,30,872,Little urban (address density of 500 to 1 000)
2021/11/12 21:48,2021/11/12 22:08,1163,True,2021/11/12 22:08,R_2QLISQIDfeK0P5U,67,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,6961,9640,6.587136929,60,40,902,Little urban (address density of 500 to 1 000)
2021/11/12 22:22,2021/11/12 22:39,1016,True,2021/11/12 22:39,R_1qaf6iHaUwER1ML,52,45-55,Male,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,3000 - 3999 Euros,1711,1595,5.956112853,80,20,214,Non-urban (address density of less than 500)
2021/11/12 23:00,2021/11/12 23:17,1021,True,2021/11/12 23:17,R_26ffUqIHb2IsmiL,76,75+,Male,Party for the Animals,Left,Strongly progressive,Opposition parties,"Doctor, PhD",High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,2264,8735,5.552375501,60,40,2912,Very highly urban (address density of 2 500 or more)
2021/11/12 23:36,2021/11/13 00:11,2102,True,2021/11/13 00:11,R_wO8yOvVcexjUsBX,57,55-65,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,9649,4670,13.16916488,60,40,562,Little urban (address density of 500 to 1 000)
2021/11/13 01:26,2021/11/13 01:51,1512,True,2021/11/13 01:51,R_3e7YTBQ83s77tED,60,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,Euro 6000 - 6999,3959,1580,6.012658228,90,10,193,Non-urban (address density of less than 500)
2021/11/13 07:56,2021/11/13 08:13,1019,True,2021/11/13 08:13,R_1MRrrMeKtiS8J3B,60,55-65,Male,No idea,No idea,No idea,No idea,Bachelor's degree (HBO/WO),Medium,"Single, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,7861,1855,4.851752022,80,20,234,Non-urban (address density of less than 500)
2021/11/13 08:47,2021/11/13 09:04,1029,True,2021/11/13 09:04,R_10o0XiHibWIP7wT,64,55-65,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5431,11350,10.70484581,50,50,1048,Moderately urban (address density of 1 000 to 1 500)
2021/11/13 09:07,2021/11/13 09:34,1625,True,2021/11/13 09:34,R_2XaDQlr8NNRoivV,65,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6097,4480,14.17410714,80,20,375,Non-urban (address density of less than 500)
2021/11/13 09:50,2021/11/13 10:01,697,True,2021/11/13 10:01,R_1rMUgIwo5CYURqY,62,55-65,Male,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,5035,7315,5.536568694,70,30,1443,Moderately urban (address density of 1 000 to 1 500)
2021/11/13 10:22,2021/11/13 10:47,1513,True,2021/11/13 10:47,R_3NWglQRn2DU0yx9,70,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,3341,7860,5.407124682,70,30,1568,Highly urban (address density of 1 500 to 2 500)
2021/11/13 11:09,2021/11/13 11:23,855,True,2021/11/13 11:23,R_2fx1B5MlQUxOX0p,73,65-75,Male,SP (Socialist Party),Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,5045,18540,5.501618123,80,20,1569,Highly urban (address density of 1 500 to 2 500)
2021/11/13 11:16,2021/11/13 11:35,1115,True,2021/11/13 11:35,R_1mW9MofGmNpYg7c,70,65-75,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,6074,3615,8.022130014,80,20,488,Non-urban (address density of less than 500)
2021/11/13 11:21,2021/11/13 11:31,609,True,2021/11/13 11:31,R_3h5Eox6FxE2ERqk,84,75+,Male,CDA,Centre,Conservative,Coalition parties,Primary education,Low,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,4698,2705,7.208872458,70,20,336,Non-urban (address density of less than 500)
2021/11/13 11:23,2021/11/13 11:41,1087,True,2021/11/13 11:41,R_3CI3hCOkDreHlIp,55,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,Primary education,Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,5061,12445,7.312173564,60,40,1321,Moderately urban (address density of 1 000 to 1 500)
2021/11/13 11:23,2021/11/13 11:40,1022,True,2021/11/13 11:40,R_XyXOnv6T8Qr2jPH,68,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,8603,4765,5.246589717,80,20,1889,Highly urban (address density of 1 500 to 2 500)
2021/11/13 12:25,2021/11/13 12:49,1486,True,2021/11/13 12:49,R_2dgpOOsXP2Iggjc,70,65-75,Male,No idea,No idea,No idea,No idea,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,1701,8895,7.869589657,80,20,1459,Moderately urban (address density of 1 000 to 1 500)
2021/11/13 13:51,2021/11/13 14:10,1138,True,2021/11/13 14:10,R_1ouqULsIicZHJJc,73,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,3131,15360,9.342447917,50,50,3527,Very highly urban (address density of 2 500 or more)
2021/11/13 13:55,2021/11/13 14:06,663,True,2021/11/13 14:06,R_215LA7Txig5Ck5t,51,45-55,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,4501,4560,7.785087719,60,30,758,Little urban (address density of 500 to 1 000)
2021/11/13 18:48,2021/11/13 18:59,668,True,2021/11/13 18:59,R_3JdYQZ79g0dSdZp,64,55-65,Male,JA21,Right,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,1443,7460,12.13136729,30,70,2970,Very highly urban (address density of 2 500 or more)
2021/11/13 19:25,2021/11/13 19:55,1798,True,2021/11/13 19:55,R_2Qi9K5bn3LCiW9q,87,75+,Male,D66,Centre,Strongly progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,0 - 999 Euros,5252,2105,6.650831354,70,30,1257,Moderately urban (address density of 1 000 to 1 500)
2021/11/14 09:46,2021/11/14 10:02,969,True,2021/11/14 10:02,R_3J9hL6Zvf4XnPU2,68,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,5041,9485,9.38323669,40,60,4733,Very highly urban (address density of 2 500 or more)
2021/11/14 11:07,2021/11/14 11:32,1468,True,2021/11/14 11:32,R_XLJKGKUlCYG1LHP,63,55-65,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,1602,11155,10.21963245,60,40,1418,Moderately urban (address density of 1 000 to 1 500)
2021/11/14 12:26,2021/11/14 12:36,616,True,2021/11/14 12:36,R_1IFuOFJYR7WMYso,73,65-75,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,0 - 999 Euros,5462,3385,9.896602659,50,50,1124,Moderately urban (address density of 1 000 to 1 500)
2021/11/14 12:33,2021/11/14 12:50,1061,True,2021/11/14 12:50,R_3nx8l246cSUJDbK,58,55-65,Male,JA21,Right,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, with children living at home",3,Owner-occupied house,2000 - 2999 Euros,1628,20725,10.44632087,60,40,1889,Highly urban (address density of 1 500 to 2 500)
2021/11/14 16:01,2021/11/14 16:17,935,True,2021/11/14 16:17,R_3RvIegm2HJDZ5Sk,71,65-75,Male,Volt,Centre,Strongly progressive,Opposition parties,"Doctor, PhD",High,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,4847,8245,4.851425106,80,20,880,Little urban (address density of 500 to 1 000)
2021/11/14 21:57,2021/11/14 22:12,891,True,2021/11/14 22:12,R_1JV2vKlCLURI6My,57,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,0 - 999 Euros,2982,6375,8.470588235,40,60,1792,Highly urban (address density of 1 500 to 2 500)
2021/11/15 11:55,2021/11/15 12:09,871,True,2021/11/15 12:09,R_2qsg5vvaB1CuGry,64,55-65,Male,JA21,Right,Strongly conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",2,Owner-occupied house,3000 - 3999 Euros,8103,6335,6.235201263,80,20,764,Little urban (address density of 500 to 1 000)
2021/11/15 12:45,2021/11/15 13:15,1821,True,2021/11/15 13:15,R_oXm5Ym6gsyduoXD,86,75+,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,4823,8875,6.422535211,70,30,1224,Moderately urban (address density of 1 000 to 1 500)
2021/11/16 15:01,2021/11/16 15:36,2067,True,2021/11/16 15:36,R_x4JoiBg6SNy8sA9,24,18-25,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,2652,13070,3.596021423,70,30,1447,Moderately urban (address density of 1 000 to 1 500)
2021/11/16 15:02,2021/11/22 11:04,504122,True,2021/11/22 11:04,R_6R2WHUCTak3JfwJ,28,25-35,Female,No idea,No idea,No idea,No idea,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,2225,14135,4.421648391,70,30,2334,Highly urban (address density of 1 500 to 2 500)
2021/11/16 15:03,2021/11/16 15:14,647,True,2021/11/16 15:14,R_3MAP2Zl0Tw3SnMc,31,25-35,Female,Forum voor Democatie (FvdD),Right,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",0,Rented house,3000 - 3999 Euros,7511,9640,13.95228216,20,80,4056,Very highly urban (address density of 2 500 or more)
2021/11/16 15:04,2021/11/16 15:26,1343,True,2021/11/16 15:26,R_1Q6hRPwOQ3Dgyhi,25,25-35,Female,Forum voor Democatie (FvdD),Right,Strongly conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",2,Owner-occupied house,1000 - 1999 euro,1704,8680,5.357142857,80,20,918,Little urban (address density of 500 to 1 000)
2021/11/16 15:05,2021/11/16 15:15,592,True,2021/11/16 15:15,R_2xQTzsBjye9Ub7E,24,18-25,Female,Belang van Nederland (BVNL),Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,1761,8355,7.001795332,60,40,717,Little urban (address density of 500 to 1 000)
2021/11/16 15:06,2021/11/16 15:20,869,True,2021/11/16 15:20,R_1eEQigmGaHZ26fF,28,25-35,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",0,Rented house,4000 - 4999 Euros,1521,11305,10.74745688,50,50,1700,Highly urban (address density of 1 500 to 2 500)
2021/11/16 15:07,2021/11/16 15:24,1015,True,2021/11/16 15:24,R_pcrychFcdLyYtKV,32,25-35,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,7521,9250,13.51351351,40,60,1593,Highly urban (address density of 1 500 to 2 500)
2021/11/16 15:09,2021/11/16 15:38,1749,True,2021/11/16 15:38,R_3KxXoRCWsxjjUyD,30,25-35,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,4818,9045,3.427307905,70,30,3042,Very highly urban (address density of 2 500 or more)
2021/11/16 15:10,2021/11/16 15:20,561,True,2021/11/16 15:20,R_3qSq0ahyRmUtCIp,28,25-35,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",0,Rented house,3000 - 3999 Euros,6826,10360,16.02316602,20,80,2342,Highly urban (address density of 1 500 to 2 500)
2021/11/16 15:11,2021/11/23 15:40,606548,True,2021/11/23 15:40,R_2e51nhaYZ699aDf,32,25-35,Female,BIJ1,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Other, namely",0,Rented house,0 - 999 Euros,3014,7910,17.25663717,10,90,6584,Very highly urban (address density of 2 500 or more)
2021/11/16 15:17,2021/11/16 15:28,678,True,2021/11/16 15:28,R_2b4d6rL7JCaqoc6,21,18-25,Female,CODE ORANJE,Unknown,Unknown,Parties not in de Tweede Kamer,Bachelor's degree (HBO/WO),Medium,"Single, living with relatives",4,Rented house,Euro 6000 - 6999,5754,6270,7.655502392,70,30,1063,Moderately urban (address density of 1 000 to 1 500)
2021/11/16 15:18,2021/11/16 15:31,774,True,2021/11/16 15:31,R_24d717n1ed7zx1g,32,25-35,Female,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, with children living at home",1,Owner-occupied house,4000 - 4999 Euros,6846,12550,6.175298805,60,40,1287,Moderately urban (address density of 1 000 to 1 500)
2021/11/16 15:25,2021/11/16 16:02,2181,True,2021/11/16 16:02,R_3kL09qvETKqnNnH,34,25-35,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,9000,,,,,,
2021/11/16 15:26,2021/11/16 15:54,1653,True,2021/11/16 15:54,R_0HTPescyj160GIx,32,25-35,Female,BIJ1,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Other, namely",0,Rented house,0 - 999 Euros,3014,7910,17.25663717,10,90,6584,Very highly urban (address density of 2 500 or more)
2021/11/16 15:26,2021/11/16 17:03,5822,True,2021/11/16 17:03,R_3PA0x9L3ogANVnK,33,25-35,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",0,Owner-occupied house,4000 - 4999 Euros,1035,10735,9.687936656,50,50,1996,Highly urban (address density of 1 500 to 2 500)
